Date,Rainfall_avg_mm,Percent_AOI_Data
2009-07-07,0.0,100.0
2009-07-08,0.0,100.0
2009-07-09,0.0,100.0
2009-07-10,0.0,100.0
2009-07-11,0.0,100.0
2009-07-12,0.0,100.0
2009-07-13,1.18,100.0
2009-07-14,0.0,100.0
2009-07-15,0.0,100.0
2009-07-16,0.0,100.0
2009-07-17,0.0,100.0
2009-07-18,0.0,100.0
2009-07-19,0.0,100.0
2009-07-20,0.0,100.0
2009-07-21,0.0,100.0
2009-07-22,0.0,100.0
2009-07-23,0.0,100.0
2009-07-24,0.683,100.0
2009-07-25,0.599,100.0
2009-07-26,0.011,100.0
2009-07-27,0.0,100.0
2009-07-28,0.0,100.0
2009-07-29,0.0,100.0
2009-07-30,0.0,100.0
2009-07-31,0.0,100.0
2009-08-01,0.0,100.0
2009-08-02,0.015,100.0
2009-08-03,0.0,100.0
2009-08-04,0.0,100.0
2009-08-05,0.0,100.0
2009-08-06,0.015,100.0
2009-08-07,0.0,100.0
2009-08-08,0.0,100.0
2009-08-09,0.0,100.0
2009-08-10,0.099,100.0
2009-08-11,0.094,100.0
2009-08-12,1.625,100.0
2009-08-13,3.342,100.0
2009-08-14,7.646,100.0
2009-08-15,4.954,100.0
2009-08-16,0.895,100.0
2009-08-17,0.0,100.0
2009-08-18,0.836,100.0
2009-08-19,0.596,100.0
2009-08-20,1.547,100.0
2009-08-21,1.735,100.0
2009-08-22,0.247,100.0
2009-08-23,0.0,100.0
2009-08-24,0.0,100.0
2009-08-25,0.0,100.0
2009-08-26,0.0,100.0
2009-08-27,0.0,100.0
2009-08-28,0.0,100.0
2009-08-29,0.0,100.0
2009-08-30,0.0,100.0
2009-08-31,0.0,100.0
2009-09-01,0.281,100.0
2009-09-02,2.21,100.0
2009-09-03,0.0,100.0
2009-09-04,0.062,100.0
2009-09-05,0.0,100.0
2009-09-06,0.0,100.0
2009-09-07,0.472,100.0
2009-09-08,1.138,100.0
2009-09-09,0.0,100.0
2009-09-10,0.037,100.0
2009-09-11,0.0,100.0
2009-09-12,4.58,100.0
2009-09-13,4.16,100.0
2009-09-14,0.147,100.0
2009-09-15,0.367,100.0
2009-09-16,2.324,100.0
2009-09-17,1.601,100.0
2009-09-18,2.796,100.0
2009-09-19,1.499,100.0
2009-09-20,6.706,100.0
2009-09-21,0.345,100.0
2009-09-22,2.517,100.0
2009-09-23,4.821,100.0
2009-09-24,1.79,100.0
2009-09-25,16.013,100.0
2009-09-26,2.601,100.0
2009-09-27,2.529,100.0
2009-09-28,1.542,100.0
2009-09-29,0.805,100.0
2009-09-30,0.0,100.0
2009-10-01,0.0,100.0
2009-10-02,4.044,100.0
2009-10-03,3.54,100.0
2009-10-04,4.089,100.0
2009-10-05,3.096,100.0
2009-10-06,1.838,100.0
2009-10-07,4.569,100.0
2009-10-08,8.773,100.0
2009-10-09,5.973,100.0
2009-10-10,5.62,100.0
2009-10-11,2.974,100.0
2009-10-12,0.0,100.0
2009-10-13,3.278,100.0
2009-10-14,2.813,100.0
2009-10-15,14.632,100.0
2009-10-16,15.836,100.0
2009-10-17,31.218,100.0
2009-10-18,4.926,100.0
2009-10-19,8.506,100.0
2009-10-20,5.743,100.0
2009-10-21,5.132,100.0
2009-10-22,0.0,100.0
2009-10-23,2.14,100.0
2009-10-24,0.0,100.0
2009-10-25,1.785,100.0
2009-10-26,6.981,100.0
2009-10-27,0.012,100.0
2009-10-28,0.555,100.0
2009-10-29,2.146,100.0
2009-10-30,3.789,100.0
2009-10-31,1.526,100.0
2009-11-01,0.542,100.0
2009-11-02,6.21,100.0
2009-11-03,6.403,100.0
2009-11-04,1.631,100.0
2009-11-05,11.956,100.0
2009-11-06,11.631,100.0
2009-11-07,15.489,100.0
2009-11-08,10.084,100.0
2009-11-09,1.763,100.0
2009-11-10,3.519,100.0
2009-11-11,7.019,100.0
2009-11-12,2.732,100.0
2009-11-13,0.0,100.0
2009-11-14,0.14,100.0
2009-11-15,5.105,100.0
2009-11-16,6.745,100.0
2009-11-17,2.546,100.0
2009-11-18,7.017,100.0
2009-11-19,1.493,100.0
2009-11-20,3.976,100.0
2009-11-21,3.04,100.0
2009-11-22,0.0,100.0
2009-11-23,0.0,100.0
2009-11-24,2.934,100.0
2009-11-25,3.849,100.0
2009-11-26,15.603,100.0
2009-11-27,0.716,100.0
2009-11-28,0.422,100.0
2009-11-29,5.16,100.0
2009-11-30,0.0,100.0
2009-12-01,0.018,100.0
2009-12-02,0.107,100.0
2009-12-03,0.0,100.0
2009-12-04,3.845,100.0
2009-12-05,4.932,100.0
2009-12-06,0.059,100.0
2009-12-07,0.0,100.0
2009-12-08,4.109,100.0
2009-12-09,1.126,100.0
2009-12-10,14.783,100.0
2009-12-11,0.456,100.0
2009-12-12,1.906,100.0
2009-12-13,4.472,100.0
2009-12-14,3.571,100.0
2009-12-15,2.382,100.0
2009-12-16,14.738,100.0
2009-12-17,1.201,100.0
2009-12-18,0.53,100.0
2009-12-19,0.314,100.0
2009-12-20,0.0,100.0
2009-12-21,0.0,100.0
2009-12-22,0.175,100.0
2009-12-23,5.902,100.0
2009-12-24,5.943,100.0
2009-12-25,5.47,100.0
2009-12-26,2.483,100.0
2009-12-27,3.371,100.0
2009-12-28,4.022,100.0
2009-12-29,6.764,100.0
2009-12-30,0.884,100.0
2009-12-31,0.159,100.0
2010-01-01,15.432,100.0
2010-01-02,2.301,100.0
2010-01-03,3.133,100.0
2010-01-04,11.389,100.0
2010-01-05,0.0,100.0
2010-01-06,9.25,100.0
2010-01-07,7.257,100.0
2010-01-08,3.56,100.0
2010-01-09,0.826,100.0
2010-01-10,10.673,100.0
2010-01-11,3.453,100.0
2010-01-12,0.0,100.0
2010-01-13,10.867,100.0
2010-01-14,9.622,100.0
2010-01-15,0.636,100.0
2010-01-16,2.801,100.0
2010-01-17,0.685,100.0
2010-01-18,0.0,100.0
2010-01-19,0.812,100.0
2010-01-20,3.426,100.0
2010-01-21,1.017,100.0
2010-01-22,7.021,100.0
2010-01-23,1.853,100.0
2010-01-24,1.313,100.0
2010-01-25,1.329,100.0
2010-01-26,0.0,100.0
2010-01-27,0.0,100.0
2010-01-28,0.0,100.0
2010-01-29,0.0,100.0
2010-01-30,0.0,100.0
2010-01-31,0.0,100.0
2010-02-01,0.0,100.0
2010-02-02,0.0,100.0
2010-02-03,7.67,100.0
2010-02-04,15.342,100.0
2010-02-05,0.0,100.0
2010-02-06,9.542,100.0
2010-02-07,7.363,100.0
2010-02-08,5.095,100.0
2010-02-09,17.072,100.0
2010-02-10,0.265,100.0
2010-02-11,0.0,100.0
2010-02-12,0.545,100.0
2010-02-13,3.987,100.0
2010-02-14,2.049,100.0
2010-02-15,10.508,100.0
2010-02-16,46.128,100.0
2010-02-17,1.956,100.0
2010-02-18,0.0,100.0
2010-02-19,22.855,100.0
2010-02-20,17.67,100.0
2010-02-21,7.661,100.0
2010-02-22,17.393,100.0
2010-02-23,1.218,100.0
2010-02-24,15.336,100.0
2010-02-25,17.259,100.0
2010-02-26,6.696,100.0
2010-02-27,0.93,100.0
2010-02-28,6.078,100.0
2010-03-01,4.742,100.0
2010-03-02,0.98,100.0
2010-03-03,19.344,100.0
2010-03-04,5.417,100.0
2010-03-05,0.582,100.0
2010-03-06,29.085,100.0
2010-03-07,7.329,100.0
2010-03-08,3.046,100.0
2010-03-09,2.846,100.0
2010-03-10,0.122,100.0
2010-03-11,0.364,100.0
2010-03-12,0.0,100.0
2010-03-13,0.24,100.0
2010-03-14,1.194,100.0
2010-03-15,0.103,100.0
2010-03-16,1.793,100.0
2010-03-17,1.301,100.0
2010-03-18,14.657,100.0
2010-03-19,3.794,100.0
2010-03-20,4.132,100.0
2010-03-21,0.388,100.0
2010-03-22,1.651,100.0
2010-03-23,8.846,100.0
2010-03-24,15.76,100.0
2010-03-25,2.468,100.0
2010-03-26,4.995,100.0
2010-03-27,11.201,100.0
2010-03-28,5.692,100.0
2010-03-29,0.547,100.0
2010-03-30,7.076,100.0
2010-03-31,0.259,100.0
2010-04-01,7.851,100.0
2010-04-02,2.315,100.0
2010-04-03,12.936,100.0
2010-04-04,1.681,100.0
2010-04-05,1.019,100.0
2010-04-06,4.32,100.0
2010-04-07,0.159,100.0
2010-04-08,0.625,100.0
2010-04-09,1.328,100.0
2010-04-10,1.67,100.0
2010-04-11,1.419,100.0
2010-04-12,0.371,100.0
2010-04-13,9.719,100.0
2010-04-14,23.685,100.0
2010-04-15,9.049,100.0
2010-04-16,0.02,100.0
2010-04-17,14.419,100.0
2010-04-18,10.993,100.0
2010-04-19,4.205,100.0
2010-04-20,6.674,100.0
2010-04-21,24.135,100.0
2010-04-22,0.776,100.0
2010-04-23,0.12,100.0
2010-04-24,1.541,100.0
2010-04-25,1.457,100.0
2010-04-26,3.569,100.0
2010-04-27,3.109,100.0
2010-04-28,0.0,100.0
2010-04-29,4.748,100.0
2010-04-30,3.443,100.0
2010-05-01,7.757,100.0
2010-05-02,13.949,100.0
2010-05-03,11.752,100.0
2010-05-04,6.385,100.0
2010-05-05,2.797,100.0
2010-05-06,15.989,100.0
2010-05-07,0.614,100.0
2010-05-08,0.149,100.0
2010-05-09,0.0,100.0
2010-05-10,3.95,100.0
2010-05-11,3.421,100.0
2010-05-12,9.623,100.0
2010-05-13,0.279,100.0
2010-05-14,3.299,100.0
2010-05-15,1.779,100.0
2010-05-16,3.279,100.0
2010-05-17,1.14,100.0
2010-05-18,12.772,100.0
2010-05-19,9.177,100.0
2010-05-20,0.0,100.0
2010-05-21,0.0,100.0
2010-05-22,0.0,100.0
2010-05-23,0.432,100.0
2010-05-24,0.0,100.0
2010-05-25,1.658,100.0
2010-05-26,2.467,100.0
2010-05-27,0.757,100.0
2010-05-28,0.0,100.0
2010-05-29,0.198,100.0
2010-05-30,0.0,100.0
2010-05-31,0.0,100.0
2010-06-01,0.36,100.0
2010-06-02,0.085,100.0
2010-06-03,7.439,100.0
2010-06-04,6.066,100.0
2010-06-05,19.617,100.0
2010-06-06,5.224,100.0
2010-06-07,1.333,100.0
2010-06-08,0.062,100.0
2010-06-09,0.0,100.0
2010-06-10,0.0,100.0
2010-06-11,0.0,100.0
2010-06-12,0.0,100.0
2010-06-13,0.0,100.0
2010-06-14,0.0,100.0
2010-06-15,0.035,100.0
2010-06-16,0.151,100.0
2010-06-17,0.807,100.0
2010-06-18,0.536,100.0
2010-06-19,0.0,100.0
2010-06-20,0.036,100.0
2010-06-21,0.015,100.0
2010-06-22,0.0,100.0
2010-06-23,0.0,100.0
2010-06-24,0.0,100.0
2010-06-25,0.0,100.0
2010-06-26,0.0,100.0
2010-06-27,0.01,100.0
2010-06-28,0.014,100.0
2010-06-29,0.0,100.0
2010-06-30,0.0,100.0
2010-07-01,0.0,100.0
2010-07-02,0.0,100.0
2010-07-03,0.0,100.0
2010-07-04,0.039,100.0
2010-07-05,0.0,100.0
2010-07-06,0.0,100.0
2010-07-07,0.0,100.0
2010-07-08,0.0,100.0
2010-07-09,0.123,100.0
2010-07-10,0.0,100.0
2010-07-11,0.0,100.0
2010-07-12,0.467,100.0
2010-07-13,0.021,100.0
2010-07-14,0.0,100.0
2010-07-15,0.11,100.0
2010-07-16,0.0,100.0
2010-07-17,0.0,100.0
2010-07-18,0.0,100.0
2010-07-19,0.0,100.0
2010-07-20,0.0,100.0
2010-07-21,0.769,100.0
2010-07-22,0.012,100.0
2010-07-23,0.411,100.0
2010-07-24,0.0,100.0
2010-07-25,1.727,100.0
2010-07-26,1.134,100.0
2010-07-27,0.0,100.0
2010-07-28,0.0,100.0
2010-07-29,0.283,100.0
2010-07-30,0.085,100.0
2010-07-31,0.0,100.0
2010-08-01,0.0,100.0
2010-08-02,0.0,100.0
2010-08-03,0.0,100.0
2010-08-04,0.0,100.0
2010-08-05,0.0,100.0
2010-08-06,0.0,100.0
2010-08-07,0.0,100.0
2010-08-08,0.058,100.0
2010-08-09,0.171,100.0
2010-08-10,0.077,100.0
2010-08-11,0.547,100.0
2010-08-12,0.019,100.0
2010-08-13,0.0,100.0
2010-08-14,0.0,100.0
2010-08-15,0.0,100.0
2010-08-16,0.0,100.0
2010-08-17,0.0,100.0
2010-08-18,0.0,100.0
2010-08-19,0.0,100.0
2010-08-20,0.0,100.0
2010-08-21,0.0,100.0
2010-08-22,0.0,100.0
2010-08-23,0.004,100.0
2010-08-24,0.027,100.0
2010-08-25,0.233,100.0
2010-08-26,0.132,100.0
2010-08-27,0.231,100.0
2010-08-28,0.572,100.0
2010-08-29,6.781,100.0
2010-08-30,0.074,100.0
2010-08-31,0.865,100.0
2010-09-01,0.0,100.0
2010-09-02,0.0,100.0
2010-09-03,0.023,100.0
2010-09-04,5.063,100.0
2010-09-05,7.11,100.0
2010-09-06,8.466,100.0
2010-09-07,4.119,100.0
2010-09-08,4.241,100.0
2010-09-09,8.007,100.0
2010-09-10,10.124,100.0
2010-09-11,10.688,100.0
2010-09-12,8.37,100.0
2010-09-13,0.0,100.0
2010-09-14,0.0,100.0
2010-09-15,0.0,100.0
2010-09-16,3.691,100.0
2010-09-17,0.612,100.0
2010-09-18,2.987,100.0
2010-09-19,4.556,100.0
2010-09-20,0.191,100.0
2010-09-21,13.532,100.0
2010-09-22,4.896,100.0
2010-09-23,0.407,100.0
2010-09-24,0.083,100.0
2010-09-25,0.869,100.0
2010-09-26,0.0,100.0
2010-09-27,0.135,100.0
2010-09-28,1.491,100.0
2010-09-29,0.0,100.0
2010-09-30,0.0,100.0
2010-10-01,0.0,100.0
2010-10-02,0.0,100.0
2010-10-03,0.0,100.0
2010-10-04,0.04,100.0
2010-10-05,3.462,100.0
2010-10-06,2.244,100.0
2010-10-07,4.251,100.0
2010-10-08,0.323,100.0
2010-10-09,6.131,100.0
2010-10-10,14.656,100.0
2010-10-11,14.049,100.0
2010-10-12,2.575,100.0
2010-10-13,0.729,100.0
2010-10-14,4.651,100.0
2010-10-15,3.15,100.0
2010-10-16,2.596,100.0
2010-10-17,2.162,100.0
2010-10-18,5.64,100.0
2010-10-19,10.131,100.0
2010-10-20,3.166,100.0
2010-10-21,3.26,100.0
2010-10-22,12.998,100.0
2010-10-23,7.253,100.0
2010-10-24,14.518,100.0
2010-10-25,1.475,100.0
2010-10-26,2.956,100.0
2010-10-27,2.042,100.0
2010-10-28,11.332,100.0
2010-10-29,0.0,100.0
2010-10-30,0.943,100.0
2010-10-31,0.0,100.0
2010-11-01,10.992,100.0
2010-11-02,2.848,100.0
2010-11-03,2.105,100.0
2010-11-04,15.521,100.0
2010-11-05,12.824,100.0
2010-11-06,1.255,100.0
2010-11-07,2.795,100.0
2010-11-08,6.942,100.0
2010-11-09,0.687,100.0
2010-11-10,4.377,100.0
2010-11-11,10.821,100.0
2010-11-12,11.085,100.0
2010-11-13,0.282,100.0
2010-11-14,2.232,100.0
2010-11-15,0.036,100.0
2010-11-16,0.309,100.0
2010-11-17,9.476,100.0
2010-11-18,5.619,100.0
2010-11-19,7.894,100.0
2010-11-20,0.139,100.0
2010-11-21,0.07,100.0
2010-11-22,1.611,100.0
2010-11-23,0.585,100.0
2010-11-24,0.15,100.0
2010-11-25,0.109,100.0
2010-11-26,0.0,100.0
2010-11-27,0.058,100.0
2010-11-28,0.013,100.0
2010-11-29,1.003,100.0
2010-11-30,3.808,100.0
2010-12-01,0.243,100.0
2010-12-02,0.607,100.0
2010-12-03,3.384,100.0
2010-12-04,0.0,100.0
2010-12-05,0.0,100.0
2010-12-06,13.428,100.0
2010-12-07,3.129,100.0
2010-12-08,9.74,100.0
2010-12-09,0.0,100.0
2010-12-10,8.452,100.0
2010-12-11,14.035,100.0
2010-12-12,8.721,100.0
2010-12-13,1.397,100.0
2010-12-14,0.0,100.0
2010-12-15,0.0,100.0
2010-12-16,0.0,100.0
2010-12-17,0.0,100.0
2010-12-18,0.256,100.0
2010-12-19,0.497,100.0
2010-12-20,6.058,100.0
2010-12-21,12.489,100.0
2010-12-22,0.893,100.0
2010-12-23,0.737,100.0
2010-12-24,2.309,100.0
2010-12-25,3.666,100.0
2010-12-26,7.782,100.0
2010-12-27,15.842,100.0
2010-12-28,4.868,100.0
2010-12-29,4.433,100.0
2010-12-30,0.0,100.0
2010-12-31,6.009,100.0
2011-01-01,3.203,100.0
2011-01-02,1.294,100.0
2011-01-03,0.994,100.0
2011-01-04,0.0,100.0
2011-01-05,0.486,100.0
2011-01-06,12.442,100.0
2011-01-07,3.003,100.0
2011-01-08,3.986,100.0
2011-01-09,16.65,100.0
2011-01-10,2.99,100.0
2011-01-11,1.705,100.0
2011-01-12,0.985,100.0
2011-01-13,2.728,100.0
2011-01-14,1.929,100.0
2011-01-15,0.7,100.0
2011-01-16,1.527,100.0
2011-01-17,1.151,100.0
2011-01-18,4.044,100.0
2011-01-19,5.208,100.0
2011-01-20,4.696,100.0
2011-01-21,0.221,100.0
2011-01-22,10.388,100.0
2011-01-23,0.065,100.0
2011-01-24,0.0,100.0
2011-01-25,0.323,100.0
2011-01-26,0.434,100.0
2011-01-27,0.0,100.0
2011-01-28,0.0,100.0
2011-01-29,0.07,100.0
2011-01-30,4.223,100.0
2011-01-31,6.609,100.0
2011-02-01,0.301,100.0
2011-02-02,2.243,100.0
2011-02-03,21.048,100.0
2011-02-04,4.217,100.0
2011-02-05,1.502,100.0
2011-02-06,0.0,100.0
2011-02-07,0.0,100.0
2011-02-08,0.141,100.0
2011-02-09,0.093,100.0
2011-02-10,0.983,100.0
2011-02-11,0.787,100.0
2011-02-12,7.602,100.0
2011-02-13,4.966,100.0
2011-02-14,5.76,100.0
2011-02-15,5.596,100.0
2011-02-16,17.113,100.0
2011-02-17,6.398,100.0
2011-02-18,2.195,100.0
2011-02-19,8.457,100.0
2011-02-20,8.101,100.0
2011-02-21,1.97,100.0
2011-02-22,5.516,100.0
2011-02-23,0.023,100.0
2011-02-24,2.71,100.0
2011-02-25,0.0,100.0
2011-02-26,0.465,100.0
2011-02-27,1.47,100.0
2011-02-28,0.147,100.0
2011-03-01,0.087,100.0
2011-03-02,0.309,100.0
2011-03-03,8.234,100.0
2011-03-04,3.701,100.0
2011-03-05,4.239,100.0
2011-03-06,0.0,100.0
2011-03-07,1.835,100.0
2011-03-08,2.902,100.0
2011-03-09,9.241,100.0
2011-03-10,3.867,100.0
2011-03-11,4.196,100.0
2011-03-12,3.088,100.0
2011-03-13,14.447,100.0
2011-03-14,5.624,100.0
2011-03-15,21.447,100.0
2011-03-16,6.385,100.0
2011-03-17,0.813,100.0
2011-03-18,2.19,100.0
2011-03-19,0.746,100.0
2011-03-20,0.0,100.0
2011-03-21,6.385,100.0
2011-03-22,4.114,100.0
2011-03-23,0.017,100.0
2011-03-24,7.066,100.0
2011-03-25,3.409,100.0
2011-03-26,4.188,100.0
2011-03-27,7.612,100.0
2011-03-28,0.0,100.0
2011-03-29,1.471,100.0
2011-03-30,10.693,100.0
2011-03-31,0.377,100.0
2011-04-01,1.131,100.0
2011-04-02,0.281,100.0
2011-04-03,10.497,100.0
2011-04-04,21.843,100.0
2011-04-05,1.663,100.0
2011-04-06,6.867,100.0
2011-04-07,4.041,100.0
2011-04-08,24.09,100.0
2011-04-09,4.299,100.0
2011-04-10,0.0,100.0
2011-04-11,0.096,100.0
2011-04-12,0.362,100.0
2011-04-13,9.672,100.0
2011-04-14,3.257,100.0
2011-04-15,1.313,100.0
2011-04-16,8.276,100.0
2011-04-17,4.331,100.0
2011-04-18,0.0,100.0
2011-04-19,0.0,100.0
2011-04-20,2.562,100.0
2011-04-21,0.525,100.0
2011-04-22,5.548,100.0
2011-04-23,2.861,100.0
2011-04-24,0.779,100.0
2011-04-25,1.435,100.0
2011-04-26,0.867,100.0
2011-04-27,6.993,100.0
2011-04-28,8.041,100.0
2011-04-29,0.282,100.0
2011-04-30,4.341,100.0
2011-05-01,3.043,100.0
2011-05-02,2.561,100.0
2011-05-03,2.318,100.0
2011-05-04,8.521,100.0
2011-05-05,6.924,100.0
2011-05-06,3.89,100.0
2011-05-07,0.142,100.0
2011-05-08,5.909,100.0
2011-05-09,0.182,100.0
2011-05-10,0.148,100.0
2011-05-11,5.353,100.0
2011-05-12,6.042,100.0
2011-05-13,0.0,100.0
2011-05-14,0.039,100.0
2011-05-15,0.415,100.0
2011-05-16,7.604,100.0
2011-05-17,13.471,100.0
2011-05-18,5.71,100.0
2011-05-19,15.57,100.0
2011-05-20,3.934,100.0
2011-05-21,0.014,100.0
2011-05-22,0.043,100.0
2011-05-23,4.698,100.0
2011-05-24,0.086,100.0
2011-05-25,0.0,100.0
2011-05-26,11.612,100.0
2011-05-27,0.78,100.0
2011-05-28,0.0,100.0
2011-05-29,0.0,100.0
2011-05-30,0.0,100.0
2011-05-31,0.0,100.0
2011-06-01,0.0,100.0
2011-06-02,0.0,100.0
2011-06-03,0.0,100.0
2011-06-04,0.0,100.0
2011-06-05,0.0,100.0
2011-06-06,0.0,100.0
2011-06-07,1.347,100.0
2011-06-08,0.0,100.0
2011-06-09,0.0,100.0
2011-06-10,0.834,100.0
2011-06-11,9.76,100.0
2011-06-12,6.635,100.0
2011-06-13,0.656,100.0
2011-06-14,4.223,100.0
2011-06-15,0.0,100.0
2011-06-16,0.0,100.0
2011-06-17,0.319,100.0
2011-06-18,0.0,100.0
2011-06-19,1.214,100.0
2011-06-20,0.0,100.0
2011-06-21,0.018,100.0
2011-06-22,0.048,100.0
2011-06-23,0.013,100.0
2011-06-24,3.754,100.0
2011-06-25,7.072,100.0
2011-06-26,4.978,100.0
2011-06-27,1.277,100.0
2011-06-28,9.872,100.0
2011-06-29,0.097,100.0
2011-06-30,0.0,100.0
2011-07-01,0.0,100.0
2011-07-02,0.0,100.0
2011-07-03,0.0,100.0
2011-07-04,0.146,100.0
2011-07-05,0.186,100.0
2011-07-06,0.0,100.0
2011-07-07,0.007,100.0
2011-07-08,0.0,100.0
2011-07-09,0.0,100.0
2011-07-10,0.0,100.0
2011-07-11,0.0,100.0
2011-07-12,0.0,100.0
2011-07-13,0.0,100.0
2011-07-14,0.0,100.0
2011-07-15,0.0,100.0
2011-07-16,0.0,100.0
2011-07-17,0.0,100.0
2011-07-18,0.0,100.0
2011-07-19,0.0,100.0
2011-07-20,0.0,100.0
2011-07-21,0.0,100.0
2011-07-22,0.0,100.0
2011-07-23,0.0,100.0
2011-07-24,0.152,100.0
2011-07-25,0.177,100.0
2011-07-26,1.125,100.0
2011-07-27,7.463,100.0
2011-07-28,6.217,100.0
2011-07-29,0.323,100.0
2011-07-30,0.765,100.0
2011-07-31,0.145,100.0
2011-08-01,0.0,100.0
2011-08-02,0.0,100.0
2011-08-03,0.0,100.0
2011-08-04,0.089,100.0
2011-08-05,0.0,100.0
2011-08-06,0.0,100.0
2011-08-07,0.0,100.0
2011-08-08,0.0,100.0
2011-08-09,0.0,100.0
2011-08-10,2.031,100.0
2011-08-11,0.736,100.0
2011-08-12,0.081,100.0
2011-08-13,1.585,100.0
2011-08-14,0.333,100.0
2011-08-15,10.777,100.0
2011-08-16,8.865,100.0
2011-08-17,4.914,100.0
2011-08-18,0.0,100.0
2011-08-19,0.0,100.0
2011-08-20,0.019,100.0
2011-08-21,5.326,100.0
2011-08-22,0.068,100.0
2011-08-23,0.0,100.0
2011-08-24,0.054,100.0
2011-08-25,0.469,100.0
2011-08-26,2.379,100.0
2011-08-27,9.452,100.0
2011-08-28,16.934,100.0
2011-08-29,0.573,100.0
2011-08-30,0.141,100.0
2011-08-31,0.0,100.0
2011-09-01,0.776,100.0
2011-09-02,2.692,100.0
2011-09-03,6.31,100.0
2011-09-04,0.426,100.0
2011-09-05,8.89,100.0
2011-09-06,3.496,100.0
2011-09-07,2.142,100.0
2011-09-08,4.501,100.0
2011-09-09,5.589,100.0
2011-09-10,8.704,100.0
2011-09-11,0.958,100.0
2011-09-12,2.715,100.0
2011-09-13,3.523,100.0
2011-09-14,1.092,100.0
2011-09-15,1.144,100.0
2011-09-16,12.101,100.0
2011-09-17,31.728,100.0
2011-09-18,0.779,100.0
2011-09-19,2.908,100.0
2011-09-20,0.054,100.0
2011-09-21,0.497,100.0
2011-09-22,5.495,100.0
2011-09-23,0.0,100.0
2011-09-24,0.834,100.0
2011-09-25,0.819,100.0
2011-09-26,0.571,100.0
2011-09-27,5.729,100.0
2011-09-28,8.96,100.0
2011-09-29,12.19,100.0
2011-09-30,3.894,100.0
2011-10-01,0.624,100.0
2011-10-02,12.462,100.0
2011-10-03,4.424,100.0
2011-10-04,1.099,100.0
2011-10-05,5.469,100.0
2011-10-06,16.072,100.0
2011-10-07,10.372,100.0
2011-10-08,0.13,100.0
2011-10-09,0.248,100.0
2011-10-10,0.0,100.0
2011-10-11,4.274,100.0
2011-10-12,5.799,100.0
2011-10-13,22.063,100.0
2011-10-14,0.053,100.0
2011-10-15,1.339,100.0
2011-10-16,4.424,100.0
2011-10-17,4.117,100.0
2011-10-18,6.306,100.0
2011-10-19,1.136,100.0
2011-10-20,5.007,100.0
2011-10-21,1.798,100.0
2011-10-22,3.028,100.0
2011-10-23,3.448,100.0
2011-10-24,6.385,100.0
2011-10-25,0.015,100.0
2011-10-26,12.554,100.0
2011-10-27,15.77,100.0
2011-10-28,1.125,100.0
2011-10-29,3.308,100.0
2011-10-30,3.969,100.0
2011-10-31,0.874,100.0
2011-11-01,1.351,100.0
2011-11-02,0.149,100.0
2011-11-03,9.464,100.0
2011-11-04,2.629,100.0
2011-11-05,15.35,100.0
2011-11-06,5.357,100.0
2011-11-07,2.17,100.0
2011-11-08,8.329,100.0
2011-11-09,9.146,100.0
2011-11-10,5.953,100.0
2011-11-11,0.639,100.0
2011-11-12,5.185,100.0
2011-11-13,8.437,100.0
2011-11-14,7.02,100.0
2011-11-15,4.662,100.0
2011-11-16,0.0,100.0
2011-11-17,0.432,100.0
2011-11-18,0.154,100.0
2011-11-19,2.834,100.0
2011-11-20,7.389,100.0
2011-11-21,4.876,100.0
2011-11-22,2.519,100.0
2011-11-23,2.95,100.0
2011-11-24,27.491,100.0
2011-11-25,0.438,100.0
2011-11-26,1.622,100.0
2011-11-27,4.13,100.0
2011-11-28,10.504,100.0
2011-11-29,11.917,100.0
2011-11-30,11.187,100.0
2011-12-01,3.59,100.0
2011-12-02,0.475,100.0
2011-12-03,10.564,100.0
2011-12-04,9.29,100.0
2011-12-05,5.367,100.0
2011-12-06,1.984,100.0
2011-12-07,0.278,100.0
2011-12-08,0.0,100.0
2011-12-09,9.883,100.0
2011-12-10,1.892,100.0
2011-12-11,0.0,100.0
2011-12-12,0.304,100.0
2011-12-13,2.85,100.0
2011-12-14,1.559,100.0
2011-12-15,0.307,100.0
2011-12-16,0.393,100.0
2011-12-17,5.4,100.0
2011-12-18,2.235,100.0
2011-12-19,6.687,100.0
2011-12-20,3.451,100.0
2011-12-21,2.294,100.0
2011-12-22,13.665,100.0
2011-12-23,21.257,100.0
2011-12-24,0.226,100.0
2011-12-25,0.0,100.0
2011-12-26,0.14,100.0
2011-12-27,1.532,100.0
2011-12-28,3.2,100.0
2011-12-29,3.769,100.0
2011-12-30,2.513,100.0
2011-12-31,0.256,100.0
2012-01-01,0.0,100.0
2012-01-02,0.0,100.0
2012-01-03,0.0,100.0
2012-01-04,0.0,100.0
2012-01-05,5.528,100.0
2012-01-06,4.7,100.0
2012-01-07,7.137,100.0
2012-01-08,3.773,100.0
2012-01-09,0.649,100.0
2012-01-10,1.125,100.0
2012-01-11,4.073,100.0
2012-01-12,2.584,100.0
2012-01-13,4.267,100.0
2012-01-14,0.52,100.0
2012-01-15,3.326,100.0
2012-01-16,0.623,100.0
2012-01-17,0.053,100.0
2012-01-18,3.333,100.0
2012-01-19,4.508,100.0
2012-01-20,0.384,100.0
2012-01-21,0.058,100.0
2012-01-22,0.365,100.0
2012-01-23,1.041,100.0
